measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Eswatini,Female,Age-standardized,Dermatitis,Percent,1995,0.024592539,0.026997676,0.022518389
Prevalence,Eswatini,Both,Age-standardized,Dermatitis,Percent,1995,0.023184621,0.025507944,0.021374474
Prevalence,Eswatini,Male,Age-standardized,Dermatitis,Percent,1996,0.021594041,0.023740976,0.019851013
Prevalence,Eswatini,Female,Age-standardized,Dermatitis,Percent,1996,0.024609501,0.027013875,0.022536848
Prevalence,Eswatini,Both,Age-standardized,Dermatitis,Percent,1996,0.023206596,0.025525028,0.02139126
Prevalence,Eswatini,Male,Age-standardized,Dermatitis,Percent,1997,0.021645468,0.023799409,0.01990227
Prevalence,Eswatini,Female,Age-standardized,Dermatitis,Percent,1997,0.024645354,0.027046197,0.02257327
Prevalence,Eswatini,Both,Age-standardized,Dermatitis,Percent,1997,0.023251733,0.025562855,0.021429515
Prevalence,Eswatini,Male,Age-standardized,Dermatitis,Percent,1998,0.021708981,0.023872452,0.019961191
Prevalence,Eswatini,Female,Age-standardized,Dermatitis,Percent,1998,0.02468972,0.027083829,0.022616469
Prevalence,Eswatini,Both,Age-standardized,Dermatitis,Percent,1998,0.023307378,0.025611136,0.021479148
Prevalence,Eswatini,Male,Age-standardized,Dermatitis,Percent,1999,0.021769437,0.02393025,0.020013455
Prevalence,Eswatini,Female,Age-standardized,Dermatitis,Percent,1999,0.024731661,0.027113732,0.022655555
Prevalence,Eswatini,Both,Age-standardized,Dermatitis,Percent,1999,0.023360206,0.025658281,0.021527793
Prevalence,Eswatini,Male,Age-standardized,Dermatitis,Percent,2000,0.021809922,0.02396595,0.020047698
Prevalence,Eswatini,Female,Age-standardized,Dermatitis,Percent,2000,0.024758885,0.027132744,0.022685718
Prevalence,Eswatini,Both,Age-standardized,Dermatitis,Percent,2000,0.023395254,0.025691515,0.021561299
Prevalence,Eswatini,Male,Age-standardized,Dermatitis,Percent,2001,0.021834754,0.023985985,0.020075174
Prevalence,Eswatini,Female,Age-standardized,Dermatitis,Percent,2001,0.024774906,0.027147438,0.022700532
Prevalence,Eswatini,Both,Age-standardized,Dermatitis,Percent,2001,0.023416541,0.025707992,0.02158011
Prevalence,Eswatini,Male,Age-standardized,Dermatitis,Percent,2002,0.021859968,0.024008388,0.020106248
Prevalence,Eswatini,Female,Age-standardized,Dermatitis,Percent,2002,0.024791274,0.027166357,0.022715305
Prevalence,Eswatini,Both,Age-standardized,Dermatitis,Percent,2002,0.023437968,0.025724758,0.02159838
Prevalence,Eswatini,Male,Age-standardized,Dermatitis,Percent,2003,0.021883847,0.024032256,0.020136674
Prevalence,Eswatini,Female,Age-standardized,Dermatitis,Percent,2003,0.024806519,0.027185157,0.022728835
Prevalence,Eswatini,Both,Age-standardized,Dermatitis,Percent,2003,0.02345782,0.025739921,0.021614746
Prevalence,Eswatini,Male,Age-standardized,Dermatitis,Percent,2004,0.021904019,0.024053552,0.020163322
Prevalence,Eswatini,Female,Age-standardized,Dermatitis,Percent,2004,0.024818848,0.027201151,0.022738971
Prevalence,Eswatini,Both,Age-standardized,Dermatitis,Percent,2004,0.023473982,0.025751766,0.021627363
Prevalence,Eswatini,Male,Age-standardized,Dermatitis,Percent,2005,0.02191755,0.024070128,0.020182357
Prevalence,Eswatini,Female,Age-standardized,Dermatitis,Percent,2005,0.024826154,0.027211383,0.022743893
Prevalence,Eswatini,Both,Age-standardized,Dermatitis,Percent,2005,0.023483668,0.025757214,0.021633235
Prevalence,Eswatini,Male,Age-standardized,Dermatitis,Percent,2006,0.02192476,0.024081116,0.020193086
Prevalence,Eswatini,Female,Age-standardized,Dermatitis,Percent,2006,0.024828753,0.027213227,0.022745324
Prevalence,Eswatini,Both,Age-standardized,Dermatitis,Percent,2006,0.023487148,0.025759898,0.021638789
Prevalence,Eswatini,Male,Age-standardized,Dermatitis,Percent,2007,0.021928419,0.024089341,0.020197531
Prevalence,Eswatini,Female,Age-standardized,Dermatitis,Percent,2007,0.024828295,0.027210752,0.022743387
Prevalence,Eswatini,Both,Age-standardized,Dermatitis,Percent,2007,0.023487067,0.025757725,0.021641521
Prevalence,Eswatini,Male,Age-standardized,Dermatitis,Percent,2008,0.021931075,0.02409823,0.020201158
Prevalence,Eswatini,Female,Age-standardized,Dermatitis,Percent,2008,0.024826874,0.027207918,0.022740756
Prevalence,Eswatini,Both,Age-standardized,Dermatitis,Percent,2008,0.023486111,0.025754921,0.021643575
Prevalence,Eswatini,Male,Age-standardized,Dermatitis,Percent,2009,0.021935405,0.024105684,0.020205928
Prevalence,Eswatini,Female,Age-standardized,Dermatitis,Percent,2009,0.024826742,0.027206383,0.02273914
Prevalence,Eswatini,Both,Age-standardized,Dermatitis,Percent,2009,0.023486749,0.025754157,0.021646564
Prevalence,Eswatini,Male,Age-standardized,Dermatitis,Percent,2010,0.021944762,0.024114039,0.020212435
Prevalence,Eswatini,Female,Age-standardized,Dermatitis,Percent,2010,0.024830512,0.027209084,0.02274181
Prevalence,Eswatini,Both,Age-standardized,Dermatitis,Percent,2010,0.023491726,0.025759118,0.021653492
Prevalence,Eswatini,Male,Age-standardized,Dermatitis,Percent,2011,0.021960426,0.024131715,0.020227899
Prevalence,Eswatini,Female,Age-standardized,Dermatitis,Percent,2011,0.0248385,0.027219551,0.022746401
Prevalence,Eswatini,Both,Age-standardized,Dermatitis,Percent,2011,0.023501755,0.025770985,0.02166045
Prevalence,Eswatini,Male,Age-standardized,Dermatitis,Percent,2012,0.021980499,0.024156124,0.020247995
Prevalence,Eswatini,Female,Age-standardized,Dermatitis,Percent,2012,0.024848444,0.027231006,0.022752671
Prevalence,Eswatini,Both,Age-standardized,Dermatitis,Percent,2012,0.023514803,0.025785087,0.021670253
Prevalence,Eswatini,Male,Age-standardized,Dermatitis,Percent,2013,0.02200323,0.024180078,0.020270513
Prevalence,Eswatini,Female,Age-standardized,Dermatitis,Percent,2013,0.024859808,0.02724418,0.022760232
Prevalence,Eswatini,Both,Age-standardized,Dermatitis,Percent,2013,0.023529692,0.025800972,0.021684461
Prevalence,Eswatini,Male,Age-standardized,Dermatitis,Percent,2014,0.022026028,0.024202323,0.020292966
Prevalence,Eswatini,Female,Age-standardized,Dermatitis,Percent,2014,0.024871042,0.027257577,0.022772276
Prevalence,Eswatini,Both,Age-standardized,Dermatitis,Percent,2014,0.02354427,0.025817455,0.021699124
Prevalence,Eswatini,Male,Age-standardized,Dermatitis,Percent,2015,0.022047648,0.024224057,0.020318704
Prevalence,Eswatini,Female,Age-standardized,Dermatitis,Percent,2015,0.024882616,0.027271665,0.02278236
Prevalence,Eswatini,Both,Age-standardized,Dermatitis,Percent,2015,0.023558199,0.025834403,0.021712957
Prevalence,Eswatini,Male,Age-standardized,Dermatitis,Percent,2016,0.022069543,0.024251,0.020342921
Prevalence,Eswatini,Female,Age-standardized,Dermatitis,Percent,2016,0.024894784,0.027286946,0.022792027
Prevalence,Eswatini,Both,Age-standardized,Dermatitis,Percent,2016,0.023572557,0.025850478,0.021726676
Prevalence,Eswatini,Male,Age-standardized,Dermatitis,Percent,2017,0.022093883,0.024280123,0.020367673
Prevalence,Eswatini,Female,Age-standardized,Dermatitis,Percent,2017,0.024908034,0.02730375,0.02280301
Prevalence,Eswatini,Both,Age-standardized,Dermatitis,Percent,2017,0.023588873,0.025869031,0.021742733
Prevalence,Eswatini,Male,Age-standardized,Dermatitis,Percent,2018,0.022119297,0.024310331,0.020395352
Prevalence,Eswatini,Female,Age-standardized,Dermatitis,Percent,2018,0.024921955,0.027321753,0.022815332
Prevalence,Eswatini,Both,Age-standardized,Dermatitis,Percent,2018,0.023606197,0.025887928,0.021759717
Prevalence,Eswatini,Male,Age-standardized,Dermatitis,Percent,2019,0.022142009,0.024337935,0.020411337
Prevalence,Eswatini,Female,Age-standardized,Dermatitis,Percent,2019,0.024933737,0.027337118,0.022826202
Prevalence,Eswatini,Both,Age-standardized,Dermatitis,Percent,2019,0.023621114,0.025904406,0.021774749
Prevalence,Eswatini,Male,Age-standardized,Dermatitis,Percent,2020,0.022148377,0.024331618,0.020421882
Prevalence,Eswatini,Female,Age-standardized,Dermatitis,Percent,2020,0.024931633,0.027334161,0.022818054
Prevalence,Eswatini,Both,Age-standardized,Dermatitis,Percent,2020,0.023621849,0.025890556,0.02176769
Prevalence,Eswatini,Male,Age-standardized,Dermatitis,Percent,2021,0.022146814,0.024314341,0.020409692
Prevalence,Eswatini,Female,Age-standardized,Dermatitis,Percent,2021,0.024929486,0.027332383,0.022819796
Prevalence,Eswatini,Both,Age-standardized,Dermatitis,Percent,2021,0.023620686,0.025894027,0.021774641
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,1990,7.92E-05,0.000128946,5.13E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,1990,3.43E-05,5.16E-05,2.30E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,1990,5.55E-05,8.10E-05,4.04E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,1991,8.12E-05,0.000130587,5.24E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,1991,3.58E-05,5.16E-05,2.44E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,1991,5.73E-05,8.26E-05,4.14E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,1992,8.25E-05,0.000131879,5.30E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,1992,3.70E-05,5.37E-05,2.52E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,1992,5.85E-05,8.47E-05,4.26E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,1993,8.35E-05,0.000134376,5.36E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,1993,3.75E-05,5.36E-05,2.55E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,1993,5.93E-05,8.55E-05,4.34E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,1994,8.61E-05,0.000137501,5.55E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,1994,3.77E-05,5.49E-05,2.57E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,1994,6.06E-05,8.80E-05,4.38E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,1995,8.89E-05,0.000140281,5.71E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,1995,3.80E-05,5.57E-05,2.58E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,1995,6.21E-05,8.91E-05,4.45E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,1996,9.36E-05,0.000147842,6.04E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,1996,3.75E-05,5.58E-05,2.56E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,1996,6.41E-05,9.16E-05,4.57E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,1997,9.67E-05,0.00015202,6.24E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,1997,3.76E-05,5.48E-05,2.60E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,1997,6.55E-05,9.34E-05,4.68E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,1998,0.000102063,0.000158516,6.48E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,1998,3.85E-05,5.56E-05,2.66E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,1998,6.85E-05,9.63E-05,4.91E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,1999,0.000107779,0.000168915,6.91E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,1999,4.14E-05,6.02E-05,2.78E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,1999,7.26E-05,0.00010213,5.23E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,2000,0.000114278,0.000178041,7.20E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,2000,4.52E-05,6.83E-05,3.02E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,2000,7.77E-05,0.000107929,5.54E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,2001,0.000121825,0.000187438,7.47E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,2001,4.86E-05,7.45E-05,3.18E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,2001,8.30E-05,0.000117669,5.72E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,2002,0.000129036,0.000195592,7.83E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,2002,5.28E-05,8.33E-05,3.25E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,2002,8.86E-05,0.000126215,5.98E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,2003,0.000136187,0.000203767,8.14E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,2003,5.55E-05,8.95E-05,3.33E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,2003,9.34E-05,0.000134552,6.12E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,2004,0.000139034,0.000203293,8.28E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,2004,5.74E-05,9.15E-05,3.34E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,2004,9.57E-05,0.00013601,6.29E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,2005,0.000138351,0.000199537,8.36E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,2005,5.88E-05,9.39E-05,3.33E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,2005,9.62E-05,0.000138149,6.32E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,2006,0.000137302,0.000197641,8.25E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,2006,5.86E-05,9.32E-05,3.29E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,2006,9.56E-05,0.000135944,6.26E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,2007,0.000139238,0.000201522,8.43E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,2007,5.92E-05,9.48E-05,3.32E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,2007,9.69E-05,0.0001364,6.39E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,2008,0.0001412,0.000205092,8.60E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,2008,5.89E-05,9.56E-05,3.29E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,2008,9.77E-05,0.000137746,6.35E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,2009,0.000143311,0.000209629,8.60E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,2009,5.94E-05,9.54E-05,3.31E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,2009,9.90E-05,0.000139231,6.28E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,2010,0.000145432,0.000210335,8.66E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,2010,5.98E-05,9.58E-05,3.33E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,2010,0.000100283,0.000141884,6.29E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,2011,0.00014841,0.000217131,8.78E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,2011,6.04E-05,9.55E-05,3.32E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,2011,0.000102096,0.000142958,6.37E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,2012,0.000151427,0.000218551,9.12E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,2012,6.17E-05,9.74E-05,3.42E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,2012,0.000104282,0.000146425,6.46E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,2013,0.000155113,0.000225847,9.27E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,2013,6.33E-05,0.000100538,3.51E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,2013,0.000106993,0.000152141,6.65E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,2014,0.000154815,0.000226025,9.30E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,2014,6.43E-05,0.000102333,3.58E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,2014,0.000107469,0.000154067,6.67E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,2015,0.000156196,0.000228538,9.42E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,2015,6.55E-05,0.000104965,3.60E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,2015,0.00010883,0.000156353,6.84E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,2016,0.000161288,0.000237218,9.79E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,2016,6.74E-05,0.00010744,3.67E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,2016,0.000112375,0.000162113,6.98E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,2017,0.000163606,0.000235746,9.85E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,2017,6.91E-05,0.000109826,3.75E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,2017,0.000114466,0.000162957,6.92E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,2018,0.000165486,0.000239038,9.87E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,2018,7.07E-05,0.000115788,3.90E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,2018,0.000116276,0.000168178,7.07E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,2019,0.000168326,0.000243766,0.00010008
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,2019,7.25E-05,0.0001203,4.04E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,2019,0.000118681,0.000172683,7.15E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,2020,0.000168526,0.000243526,9.70E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,2020,7.38E-05,0.000122596,4.14E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,2020,0.000119555,0.000175496,7.19E-05
Prevalence,Eswatini,Male,All ages,Other non-Hodgkin lymphoma,Percent,2021,0.000166138,0.000240948,9.38E-05
Prevalence,Eswatini,Female,All ages,Other non-Hodgkin lymphoma,Percent,2021,7.43E-05,0.000121118,4.09E-05
Prevalence,Eswatini,Both,All ages,Other non-Hodgkin lymphoma,Percent,2021,0.000118716,0.000173329,7.12E-05
Prevalence,Eswatini,Male,Age-standardized,Other non-Hodgkin lymphoma,Percent,1990,9.67E-05,0.000149044,6.54E-05
Prevalence,Eswatini,Female,Age-standardized,Other non-Hodgkin lymphoma,Percent,1990,4.35E-05,6.43E-05,2.90E-05
Prevalence,Eswatini,Both,Age-standardized,Other non-Hodgkin lymphoma,Percent,1990,6.82E-05,9.50E-05,5.10E-05
Prevalence,Eswatini,Male,Age-standardized,Other non-Hodgkin lymphoma,Percent,1991,9.91E-05,0.000151795,6.74E-05
Prevalence,Eswatini,Female,Age-standardized,Other non-Hodgkin lymphoma,Percent,1991,4.52E-05,6.49E-05,3.04E-05
Prevalence,Eswatini,Both,Age-standardized,Other non-Hodgkin lymphoma,Percent,1991,7.01E-05,9.70E-05,5.24E-05
Prevalence,Eswatini,Male,Age-standardized,Other non-Hodgkin lymphoma,Percent,1992,0.000100441,0.000154589,6.88E-05
Prevalence,Eswatini,Female,Age-standardized,Other non-Hodgkin lymphoma,Percent,1992,4.64E-05,6.54E-05,3.14E-05
Prevalence,Eswatini,Both,Age-standardized,Other non-Hodgkin lymphoma,Percent,1992,7.13E-05,0.000100135,5.35E-05
Prevalence,Eswatini,Male,Age-standardized,Other non-Hodgkin lymphoma,Percent,1993,0.000101699,0.000157087,6.99E-05
Prevalence,Eswatini,Female,Age-standardized,Other non-Hodgkin lymphoma,Percent,1993,4.68E-05,6.61E-05,3.17E-05
Prevalence,Eswatini,Both,Age-standardized,Other non-Hodgkin lymphoma,Percent,1993,7.21E-05,0.000101509,5.43E-05
Prevalence,Eswatini,Male,Age-standardized,Other non-Hodgkin lymphoma,Percent,1994,0.000105531,0.000162303,7.16E-05
Prevalence,Eswatini,Female,Age-standardized,Other non-Hodgkin lymphoma,Percent,1994,4.72E-05,6.62E-05,3.21E-05
Prevalence,Eswatini,Both,Age-standardized,Other non-Hodgkin lymphoma,Percent,1994,7.40E-05,0.00010353,5.56E-05
Prevalence,Eswatini,Male,Age-standardized,Other non-Hodgkin lymphoma,Percent,1995,0.000110071,0.00016909,7.46E-05
Prevalence,Eswatini,Female,Age-standardized,Other non-Hodgkin lymphoma,Percent,1995,4.80E-05,6.88E-05,3.33E-05
Prevalence,Eswatini,Both,Age-standardized,Other non-Hodgkin lymphoma,Percent,1995,7.64E-05,0.00010617,5.73E-05
Prevalence,Eswatini,Male,Age-standardized,Other non-Hodgkin lymphoma,Percent,1996,0.000117469,0.000179043,7.86E-05
Prevalence,Eswatini,Female,Age-standardized,Other non-Hodgkin lymphoma,Percent,1996,4.79E-05,6.94E-05,3.27E-05
Prevalence,Eswatini,Both,Age-standardized,Other non-Hodgkin lymphoma,Percent,1996,7.96E-05,0.000109528,5.94E-05
Prevalence,Eswatini,Male,Age-standardized,Other non-Hodgkin lymphoma,Percent,1997,0.000122667,0.000186322,8.15E-05
Prevalence,Eswatini,Female,Age-standardized,Other non-Hodgkin lymphoma,Percent,1997,4.84E-05,7.07E-05,3.35E-05
Prevalence,Eswatini,Both,Age-standardized,Other non-Hodgkin lymphoma,Percent,1997,8.22E-05,0.000111851,6.08E-05
Prevalence,Eswatini,Male,Age-standardized,Other non-Hodgkin lymphoma,Percent,1998,0.000130773,0.000197802,8.74E-05
Prevalence,Eswatini,Female,Age-standardized,Other non-Hodgkin lymphoma,Percent,1998,4.99E-05,7.24E-05,3.46E-05
Prevalence,Eswatini,Both,Age-standardized,Other non-Hodgkin lymphoma,Percent,1998,8.66E-05,0.000118168,6.34E-05
Prevalence,Eswatini,Male,Age-standardized,Other non-Hodgkin lymphoma,Percent,1999,0.000138623,0.000210448,9.14E-05
Prevalence,Eswatini,Female,Age-standardized,Other non-Hodgkin lymphoma,Percent,1999,5.36E-05,7.83E-05,3.64E-05
Prevalence,Eswatini,Both,Age-standardized,Other non-Hodgkin lymphoma,Percent,1999,9.21E-05,0.000126267,6.76E-05
Prevalence,Eswatini,Male,Age-standardized,Other non-Hodgkin lymphoma,Percent,2000,0.00014852,0.000226521,9.38E-05
Prevalence,Eswatini,Female,Age-standardized,Other non-Hodgkin lymphoma,Percent,2000,5.90E-05,8.96E-05,3.90E-05
Prevalence,Eswatini,Both,Age-standardized,Other non-Hodgkin lymphoma,Percent,2000,9.96E-05,0.000135973,7.13E-05
Prevalence,Eswatini,Male,Age-standardized,Other non-Hodgkin lymphoma,Percent,2001,0.000159338,0.000241193,9.85E-05
Prevalence,Eswatini,Female,Age-standardized,Other non-Hodgkin lymphoma,Percent,2001,6.35E-05,9.79E-05,4.04E-05
Prevalence,Eswatini,Both,Age-standardized,Other non-Hodgkin lymphoma,Percent,2001,0.000106871,0.000147144,7.46E-05
Prevalence,Eswatini,Male,Age-standardized,Other non-Hodgkin lymphoma,Percent,2002,0.000168986,0.000250026,0.000103252
Prevalence,Eswatini,Female,Age-standardized,Other non-Hodgkin lymphoma,Percent,2002,6.89E-05,0.000108999,4.25E-05
Prevalence,Eswatini,Both,Age-standardized,Other non-Hodgkin lymphoma,Percent,2002,0.000114213,0.000160216,7.73E-05
Prevalence,Eswatini,Male,Age-standardized,Other non-Hodgkin lymphoma,Percent,2003,0.00017801,0.000259836,0.000104805
Prevalence,Eswatini,Female,Age-standardized,Other non-Hodgkin lymphoma,Percent,2003,7.20E-05,0.000116303,4.16E-05
Prevalence,Eswatini,Both,Age-standardized,Other non-Hodgkin lymphoma,Percent,2003,0.000120044,0.000172104,7.91E-05
Prevalence,Eswatini,Male,Age-standardized,Other non-Hodgkin lymphoma,Percent,2004,0.00018158,0.000261667,0.000106954
Prevalence,Eswatini,Female,Age-standardized,Other non-Hodgkin lymphoma,Percent,2004,7.45E-05,0.000118484,4.19E-05
Prevalence,Eswatini,Both,Age-standardized,Other non-Hodgkin lymphoma,Percent,2004,0.000123005,0.000174107,8.05E-05
Prevalence,Eswatini,Male,Age-standardized,Other non-Hodgkin lymphoma,Percent,2005,0.000181044,0.000258032,0.000108082
Prevalence,Eswatini,Female,Age-standardized,Other non-Hodgkin lymphoma,Percent,2005,7.61E-05,0.00012148,4.18E-05
Prevalence,Eswatini,Both,Age-standardized,Other non-Hodgkin lymphoma,Percent,2005,0.000123707,0.000174506,8.00E-05
Prevalence,Eswatini,Male,Age-standardized,Other non-Hodgkin lymphoma,Percent,2006,0.000179243,0.000256033,0.000107245
Prevalence,Eswatini,Female,Age-standardized,Other non-Hodgkin lymphoma,Percent,2006,7.56E-05,0.000122119,4.11E-05
Prevalence,Eswatini,Both,Age-standardized,Other non-Hodgkin lymphoma,Percent,2006,0.000122665,0.000171631,7.95E-05
Prevalence,Eswatini,Male,Age-standardized,Other non-Hodgkin lymphoma,Percent,2007,0.000180322,0.000258987,0.000107768
Prevalence,Eswatini,Female,Age-standardized,Other non-Hodgkin lymphoma,Percent,2007,7.59E-05,0.000122053,4.06E-05
Prevalence,Eswatini,Both,Age-standardized,Other non-Hodgkin lymphoma,Percent,2007,0.000123392,0.000173206,8.07E-05
Prevalence,Eswatini,Male,Age-standardized,Other non-Hodgkin lymphoma,Percent,2008,0.000181534,0.000261922,0.000108333
Prevalence,Eswatini,Female,Age-standardized,Other non-Hodgkin lymphoma,Percent,2008,7.48E-05,0.000120592,4.06E-05
Prevalence,Eswatini,Both,Age-standardized,Other non-Hodgkin lymphoma,Percent,2008,0.000123401,0.000173439,8.04E-05
