measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Eswatini,Both,20-24 years,Pancreatic cancer,Percent,2007,8.059190757e-07,1.3136582862e-06,4.438132969e-07
Prevalence,Eswatini,Male,25-29 years,Pancreatic cancer,Percent,2007,4.0279400242e-06,6.5029731981e-06,2.0884785275e-06
Prevalence,Eswatini,Female,25-29 years,Pancreatic cancer,Percent,2007,7.0650498119e-06,1.45898576207e-05,2.5055979771e-06
Prevalence,Eswatini,Both,25-29 years,Pancreatic cancer,Percent,2007,5.6789918827e-06,1.02573468371e-05,2.6497098256e-06
Prevalence,Eswatini,Male,30-34 years,Pancreatic cancer,Percent,2007,2.15121046775e-05,3.86056379383e-05,9.4386702418e-06
Prevalence,Eswatini,Female,30-34 years,Pancreatic cancer,Percent,2007,1.35421220556e-05,2.7615507067e-05,5.2888003806e-06
Prevalence,Eswatini,Both,30-34 years,Pancreatic cancer,Percent,2007,1.72919033812e-05,3.08011086357e-05,7.9052302901e-06
Prevalence,Eswatini,Male,35-39 years,Pancreatic cancer,Percent,2007,2.73765571036e-05,5.95886478798e-05,9.3882803304e-06
Prevalence,Eswatini,Female,35-39 years,Pancreatic cancer,Percent,2007,1.8138591139e-05,3.61564007369e-05,7.0465397357e-06
Prevalence,Eswatini,Both,35-39 years,Pancreatic cancer,Percent,2007,2.24767646094e-05,4.29128847266e-05,9.2495300654e-06
Prevalence,Eswatini,Male,40-44 years,Pancreatic cancer,Percent,2007,4.50541965022e-05,0.0001003838873153,1.50866639818e-05
Prevalence,Eswatini,Female,40-44 years,Pancreatic cancer,Percent,2007,2.27142286089e-05,4.38663287627e-05,9.7132801889e-06
Prevalence,Eswatini,Both,40-44 years,Pancreatic cancer,Percent,2007,3.28857704444e-05,6.67611229561e-05,1.36558526267e-05
Prevalence,Eswatini,Male,45-49 years,Pancreatic cancer,Percent,2007,7.65986070326e-05,0.0001564127874563,2.50509498436e-05
Prevalence,Eswatini,Female,45-49 years,Pancreatic cancer,Percent,2007,3.39123506455e-05,6.64677306448e-05,1.39705218054e-05
Prevalence,Eswatini,Both,45-49 years,Pancreatic cancer,Percent,2007,5.32759577825e-05,0.0001030340455168,2.2675881715e-05
Prevalence,Eswatini,Male,50-54 years,Pancreatic cancer,Percent,2007,0.0001232042618447,0.00021439113612,5.07973079552e-05
Prevalence,Eswatini,Female,50-54 years,Pancreatic cancer,Percent,2007,5.36322734069e-05,9.66575722054e-05,2.39998983898e-05
Prevalence,Eswatini,Both,50-54 years,Pancreatic cancer,Percent,2007,8.60935805894e-05,0.0001389310918348,4.27778683565e-05
Prevalence,Eswatini,Male,55-59 years,Pancreatic cancer,Percent,2007,0.0001585802541406,0.0002535701219682,7.6989915914e-05
Prevalence,Eswatini,Female,55-59 years,Pancreatic cancer,Percent,2007,5.97891874827e-05,9.90526937565e-05,2.80318364119e-05
Prevalence,Eswatini,Both,55-59 years,Pancreatic cancer,Percent,2007,0.0001054631830814,0.0001596355611413,5.91059309193e-05
Prevalence,Eswatini,Male,60-64 years,Pancreatic cancer,Percent,2007,0.0001509342533004,0.0002282260245489,8.90716109484e-05
Prevalence,Eswatini,Female,60-64 years,Pancreatic cancer,Percent,2007,8.16051536837e-05,0.0001200390832816,4.79294797652e-05
Prevalence,Eswatini,Both,60-64 years,Pancreatic cancer,Percent,2007,0.0001114874088652,0.0001509301716783,7.72369129676e-05
Prevalence,Eswatini,Male,65-69 years,Pancreatic cancer,Percent,2007,0.0001268777701767,0.0001880337547583,7.7601298608e-05
Prevalence,Eswatini,Female,65-69 years,Pancreatic cancer,Percent,2007,7.79448891215e-05,0.0001135729026544,4.53701367414e-05
Prevalence,Eswatini,Both,65-69 years,Pancreatic cancer,Percent,2007,9.80563432997e-05,0.0001278172136087,6.89126448076e-05
Prevalence,Eswatini,Male,70-74 years,Pancreatic cancer,Percent,2007,0.0001412160284349,0.0002059869642087,8.93248474138e-05
Prevalence,Eswatini,Female,70-74 years,Pancreatic cancer,Percent,2007,7.60856775104e-05,0.000111889198689,4.62178224043e-05
Prevalence,Eswatini,Both,70-74 years,Pancreatic cancer,Percent,2007,0.0001015318961214,0.0001364656584161,7.36925495126e-05
Prevalence,Eswatini,Male,75-79 years,Pancreatic cancer,Percent,2007,0.0001245700949099,0.0001782243544787,7.99908736168e-05
Prevalence,Eswatini,Female,75-79 years,Pancreatic cancer,Percent,2007,5.87810689254e-05,8.40763512753e-05,3.64012851814e-05
Prevalence,Eswatini,Both,75-79 years,Pancreatic cancer,Percent,2007,8.18958306884e-05,0.0001048562464194,6.09187344958e-05
Prevalence,Eswatini,Male,80+ years,Pancreatic cancer,Percent,2007,0.0001199860580592,0.0001758197531094,7.60376031243e-05
Prevalence,Eswatini,Female,80+ years,Pancreatic cancer,Percent,2007,7.05225215474e-05,0.0001042081370236,4.14075652516e-05
Prevalence,Eswatini,Both,80+ years,Pancreatic cancer,Percent,2007,8.40355612321e-05,0.0001129443600658,6.07424996357e-05
Prevalence,Eswatini,Male,20-24 years,Nasopharynx cancer,Percent,2007,8.3376605212e-06,1.35839746449e-05,4.6001609922e-06
Prevalence,Eswatini,Female,20-24 years,Nasopharynx cancer,Percent,2007,2.87719319306e-05,5.97102267134e-05,1.18641585681e-05
Prevalence,Eswatini,Both,20-24 years,Nasopharynx cancer,Percent,2007,1.94543737817e-05,3.73980255257e-05,9.4382661816e-06
Prevalence,Eswatini,Male,25-29 years,Nasopharynx cancer,Percent,2007,2.56359939671e-05,4.26823895928e-05,1.34369795449e-05
Prevalence,Eswatini,Female,25-29 years,Nasopharynx cancer,Percent,2007,5.29399540702e-05,0.0001219426860028,1.56352771366e-05
Prevalence,Eswatini,Both,25-29 years,Nasopharynx cancer,Percent,2007,4.04788354264e-05,7.99715800348e-05,1.70885105928e-05
Prevalence,Eswatini,Male,30-34 years,Nasopharynx cancer,Percent,2007,6.47519162224e-05,0.0001187019723932,3.04883753512e-05
Prevalence,Eswatini,Female,30-34 years,Nasopharynx cancer,Percent,2007,7.45480671609e-05,0.0001667899779863,2.1495880172e-05
Prevalence,Eswatini,Both,30-34 years,Nasopharynx cancer,Percent,2007,6.99390001774e-05,0.0001366396346915,3.19613079678e-05
Prevalence,Eswatini,Male,35-39 years,Nasopharynx cancer,Percent,2007,9.35275133642e-05,0.000215410875277,3.26237566212e-05
Prevalence,Eswatini,Female,35-39 years,Nasopharynx cancer,Percent,2007,9.70173497165e-05,0.0002103130122991,3.04675542191e-05
Prevalence,Eswatini,Both,35-39 years,Nasopharynx cancer,Percent,2007,9.5377349035e-05,0.0002019601081033,4.05354501009e-05
Prevalence,Eswatini,Male,40-44 years,Nasopharynx cancer,Percent,2007,0.0001092927357618,0.0002566073418458,3.7537791445e-05
Prevalence,Eswatini,Female,40-44 years,Nasopharynx cancer,Percent,2007,7.23565543279e-05,0.0001471459759313,2.59457032267e-05
Prevalence,Eswatini,Both,40-44 years,Nasopharynx cancer,Percent,2007,8.91736193412e-05,0.0001810338568953,3.88225787147e-05
Prevalence,Eswatini,Male,45-49 years,Nasopharynx cancer,Percent,2007,0.0001274698644175,0.0002652845835903,4.39588236006e-05
Prevalence,Eswatini,Female,45-49 years,Nasopharynx cancer,Percent,2007,5.78076317765e-05,0.0001181315648942,2.215295379e-05
Prevalence,Eswatini,Both,45-49 years,Nasopharynx cancer,Percent,2007,8.94083794244e-05,0.0001734579519338,3.89767103495e-05
Prevalence,Eswatini,Male,50-54 years,Nasopharynx cancer,Percent,2007,0.0001396268238945,0.000250262253984,5.79611099611e-05
Prevalence,Eswatini,Female,50-54 years,Nasopharynx cancer,Percent,2007,5.53054585535e-05,0.0001065462706253,2.41052282757e-05
Prevalence,Eswatini,Both,50-54 years,Nasopharynx cancer,Percent,2007,9.46486120408e-05,0.0001605306741548,4.44669148359e-05
Prevalence,Eswatini,Male,55-59 years,Nasopharynx cancer,Percent,2007,0.0001056753383819,0.0001728605132896,5.0287351104e-05
Prevalence,Eswatini,Female,55-59 years,Nasopharynx cancer,Percent,2007,3.3042734669e-05,5.75960722563e-05,1.55303702898e-05
Prevalence,Eswatini,Both,55-59 years,Nasopharynx cancer,Percent,2007,6.66229724255e-05,0.0001036727971171,3.66852220834e-05
Prevalence,Eswatini,Male,60-64 years,Nasopharynx cancer,Percent,2007,6.9286053197e-05,0.0001032028122984,4.11379470665e-05
Prevalence,Eswatini,Female,60-64 years,Nasopharynx cancer,Percent,2007,3.04455956616e-05,4.98401540793e-05,1.80519717704e-05
Prevalence,Eswatini,Both,60-64 years,Nasopharynx cancer,Percent,2007,4.71866595276e-05,6.63120427201e-05,3.13462362483e-05
Prevalence,Eswatini,Male,65-69 years,Nasopharynx cancer,Percent,2007,3.98951780952e-05,5.88177093796e-05,2.48624402822e-05
Prevalence,Eswatini,Female,65-69 years,Nasopharynx cancer,Percent,2007,1.72693431279e-05,2.99231170736e-05,1.06373437418e-05
Prevalence,Eswatini,Both,65-69 years,Nasopharynx cancer,Percent,2007,2.65685890331e-05,3.72835878808e-05,1.84610509344e-05
Prevalence,Eswatini,Male,70-74 years,Nasopharynx cancer,Percent,2007,2.80658602695e-05,4.08951779445e-05,1.80051702027e-05
Prevalence,Eswatini,Female,70-74 years,Nasopharynx cancer,Percent,2007,1.20902358621e-05,2.258931167e-05,7.4683031263e-06
Prevalence,Eswatini,Both,70-74 years,Nasopharynx cancer,Percent,2007,1.83318621224e-05,2.56215318786e-05,1.27915932252e-05
Prevalence,Eswatini,Male,75-79 years,Nasopharynx cancer,Percent,2007,1.55979981944e-05,2.2785395898e-05,9.6241407357e-06
Prevalence,Eswatini,Female,75-79 years,Nasopharynx cancer,Percent,2007,6.9005774573e-06,1.39260660939e-05,4.1169032893e-06
Prevalence,Eswatini,Both,75-79 years,Nasopharynx cancer,Percent,2007,9.9563881109e-06,1.43983743596e-05,6.886730645e-06
Prevalence,Eswatini,Male,80+ years,Nasopharynx cancer,Percent,2007,6.646415539e-06,9.809181e-06,4.2175719619e-06
Prevalence,Eswatini,Female,80+ years,Nasopharynx cancer,Percent,2007,3.2834116397e-06,7.1925549146e-06,1.9087055092e-06
Prevalence,Eswatini,Both,80+ years,Nasopharynx cancer,Percent,2007,4.2021571311e-06,7.0921579862e-06,2.8698194648e-06
Prevalence,Eswatini,Female,75-79 years,Maternal abortion and miscarriage,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,75-79 years,Maternal abortion and miscarriage,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,80+ years,Maternal abortion and miscarriage,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,80+ years,Maternal abortion and miscarriage,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,65-69 years,"Tracheal, bronchus, and lung cancer",Percent,2007,0.0002851317266801,0.0004245428877011,0.0001893893377767
Prevalence,Eswatini,Female,65-69 years,"Tracheal, bronchus, and lung cancer",Percent,2007,8.1915803553e-05,0.0001286956077675,5.00465711689e-05
Prevalence,Eswatini,Both,65-69 years,"Tracheal, bronchus, and lung cancer",Percent,2007,0.0001654377707397,0.0002240888996941,0.0001162469218888
Prevalence,Eswatini,Male,70-74 years,"Tracheal, bronchus, and lung cancer",Percent,2007,0.0002690664464068,0.0004018629949558,0.0001808297961839
Prevalence,Eswatini,Female,70-74 years,"Tracheal, bronchus, and lung cancer",Percent,2007,6.8722807505e-05,0.0001070644177991,4.36608735722e-05
Prevalence,Eswatini,Both,70-74 years,"Tracheal, bronchus, and lung cancer",Percent,2007,0.000146996428672,0.0002030575610113,0.0001065719459711
Prevalence,Eswatini,Male,75-79 years,"Tracheal, bronchus, and lung cancer",Percent,2007,0.0002081388493104,0.0003168099341606,0.0001403824397068
Prevalence,Eswatini,Female,75-79 years,"Tracheal, bronchus, and lung cancer",Percent,2007,3.89181698568e-05,6.28089251982e-05,2.40930772054e-05
Prevalence,Eswatini,Both,75-79 years,"Tracheal, bronchus, and lung cancer",Percent,2007,9.83733099993e-05,0.0001375848754831,7.23059649704e-05
Prevalence,Eswatini,Male,80+ years,"Tracheal, bronchus, and lung cancer",Percent,2007,0.0001206982962107,0.0002045338492948,7.58220044628e-05
Prevalence,Eswatini,Female,80+ years,"Tracheal, bronchus, and lung cancer",Percent,2007,2.60297810884e-05,4.45793276129e-05,1.56503790051e-05
Prevalence,Eswatini,Both,80+ years,"Tracheal, bronchus, and lung cancer",Percent,2007,5.18924579608e-05,8.09304206765e-05,3.56566588252e-05
Prevalence,Eswatini,Male,<5 years,Psoriasis,Percent,2007,0.0002071267136393,0.0002277740144997,0.000189089659952
Prevalence,Eswatini,Female,<5 years,Psoriasis,Percent,2007,0.0002066661264456,0.0002266861650936,0.0001881821140094
Prevalence,Eswatini,Both,<5 years,Psoriasis,Percent,2007,0.0002068926636028,0.0002252994208823,0.0001885430626609
Prevalence,Eswatini,Male,5-9 years,Psoriasis,Percent,2007,0.000780743668811,0.0008681023095761,0.0006932859815412
Prevalence,Eswatini,Female,5-9 years,Psoriasis,Percent,2007,0.0007829656089127,0.0008749187216128,0.0007019511806963
Prevalence,Eswatini,Both,5-9 years,Psoriasis,Percent,2007,0.0007818592015945,0.000864909143104,0.0007022100443881
Prevalence,Eswatini,Male,10-14 years,Psoriasis,Percent,2007,0.0013770175275651,0.0015438227149663,0.0012159684079638
Prevalence,Eswatini,Female,10-14 years,Psoriasis,Percent,2007,0.0013671476890046,0.0015131894369051,0.0012308436500589
Prevalence,Eswatini,Both,10-14 years,Psoriasis,Percent,2007,0.0013719151279081,0.0015314817001445,0.001224533894388
Prevalence,Eswatini,Male,15-19 years,Psoriasis,Percent,2007,0.0018592041129736,0.0020606534631803,0.0016628023719253
Prevalence,Eswatini,Female,15-19 years,Psoriasis,Percent,2007,0.0018528554836577,0.0020599914556241,0.0016645337585145
Prevalence,Eswatini,Both,15-19 years,Psoriasis,Percent,2007,0.0018558375425753,0.0020658099290698,0.0016608172726509
Prevalence,Eswatini,Male,5-9 years,Turner syndrome,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,5-9 years,Turner syndrome,Percent,2007,0.0003343054965554,0.0004511870173694,0.0002478287906662
Prevalence,Eswatini,Both,5-9 years,Turner syndrome,Percent,2007,0.0001692546953242,0.0002273816040901,0.0001252704372418
Prevalence,Eswatini,Male,10-14 years,Turner syndrome,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,10-14 years,Turner syndrome,Percent,2007,0.0002590713387333,0.0003422519418386,0.0001918290871693
Prevalence,Eswatini,Both,10-14 years,Turner syndrome,Percent,2007,0.0001335724400558,0.0001766738490955,9.9037555947e-05
Prevalence,Eswatini,Male,15-19 years,Turner syndrome,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,15-19 years,Turner syndrome,Percent,2007,0.000206064884324,0.0002672346871487,0.0001508549570686
Prevalence,Eswatini,Both,15-19 years,Turner syndrome,Percent,2007,0.000109025934702,0.0001412595856967,7.96925899538e-05
Prevalence,Eswatini,Male,20-24 years,Turner syndrome,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,20-24 years,Turner syndrome,Percent,2007,0.0001670437587856,0.000216215002768,0.0001217559173914
Prevalence,Eswatini,Both,20-24 years,Turner syndrome,Percent,2007,9.08824827584e-05,0.0001175492453957,6.62189208843e-05
Prevalence,Eswatini,Male,25-29 years,Turner syndrome,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,25-29 years,Turner syndrome,Percent,2007,0.0001343439233235,0.0001776247378074,0.0001001346316323
Prevalence,Eswatini,Both,25-29 years,Turner syndrome,Percent,2007,7.30366729423e-05,9.65482590142e-05,5.44107176706e-05
Prevalence,Eswatini,Male,30-34 years,Turner syndrome,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,30-34 years,Turner syndrome,Percent,2007,0.0001061411717757,0.0001410438891243,7.71421288802e-05
Prevalence,Eswatini,Both,30-34 years,Turner syndrome,Percent,2007,5.62043340093e-05,7.46901175879e-05,4.0834238833e-05
Prevalence,Eswatini,Male,35-39 years,Turner syndrome,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,35-39 years,Turner syndrome,Percent,2007,8.19873186101e-05,0.0001071520567201,5.87694711146e-05
Prevalence,Eswatini,Both,35-39 years,Turner syndrome,Percent,2007,4.34851233505e-05,5.68060824071e-05,3.11681014758e-05
Prevalence,Eswatini,Male,40-44 years,Turner syndrome,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,40-44 years,Turner syndrome,Percent,2007,6.19235167186e-05,8.32731016021e-05,4.33541655546e-05
Prevalence,Eswatini,Both,40-44 years,Turner syndrome,Percent,2007,3.3728877874e-05,4.53606503946e-05,2.36131223902e-05
Prevalence,Eswatini,Male,45-49 years,Turner syndrome,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,45-49 years,Turner syndrome,Percent,2007,4.58965327435e-05,6.09839009913e-05,3.17948577112e-05
Prevalence,Eswatini,Both,45-49 years,Turner syndrome,Percent,2007,2.50763783495e-05,3.3321167057e-05,1.73711350734e-05
Prevalence,Eswatini,Male,5-9 years,Other chromosomal abnormalities,Percent,2007,0.0014733982717919,0.0018212664367166,0.0012107985924395
Prevalence,Eswatini,Female,5-9 years,Other chromosomal abnormalities,Percent,2007,0.0008575261677514,0.0010223841626441,0.0007065042022257
Prevalence,Eswatini,Both,5-9 years,Other chromosomal abnormalities,Percent,2007,0.0011615765640592,0.001365672659556,0.0009783363319511
Prevalence,Eswatini,Male,10-14 years,Other chromosomal abnormalities,Percent,2007,0.0011074493396782,0.001349963214892,0.0009009653975092
Prevalence,Eswatini,Female,10-14 years,Other chromosomal abnormalities,Percent,2007,0.0006614740133809,0.0007968679589143,0.0005470810107784
Prevalence,Eswatini,Both,10-14 years,Other chromosomal abnormalities,Percent,2007,0.0008775131269373,0.0010329324332993,0.0007315409376177
Prevalence,Eswatini,Male,15-19 years,Other chromosomal abnormalities,Percent,2007,0.0009462300333901,0.0011429958807281,0.0007741625962355
Prevalence,Eswatini,Female,15-19 years,Other chromosomal abnormalities,Percent,2007,0.0006694600857875,0.0008013340796492,0.0005459357921966
Prevalence,Eswatini,Both,15-19 years,Other chromosomal abnormalities,Percent,2007,0.0007997974616509,0.00095663154871,0.0006655157308425
Prevalence,Eswatini,Male,20-24 years,Other chromosomal abnormalities,Percent,2007,0.000628281273752,0.0007608546975761,0.0005182421208909
Prevalence,Eswatini,Female,20-24 years,Other chromosomal abnormalities,Percent,2007,0.0007344093788547,0.0008797344254959,0.0006068115371555
Prevalence,Eswatini,Both,20-24 years,Other chromosomal abnormalities,Percent,2007,0.0006860207699974,0.0008224838531254,0.0005746071836849
Prevalence,Eswatini,Male,25-29 years,Other chromosomal abnormalities,Percent,2007,0.0004143854142586,0.000498410692897,0.0003450812962526
Prevalence,Eswatini,Female,25-29 years,Other chromosomal abnormalities,Percent,2007,0.0003948343178148,0.0004687995518845,0.0003246359464666
Prevalence,Eswatini,Both,25-29 years,Other chromosomal abnormalities,Percent,2007,0.0004037563940682,0.0004754609112408,0.0003445729930171
Prevalence,Eswatini,Male,30-34 years,Other chromosomal abnormalities,Percent,2007,0.0002799826946041,0.0003428527546108,0.0002296872686358
Prevalence,Eswatini,Female,30-34 years,Other chromosomal abnormalities,Percent,2007,0.0002353793024632,0.0002877980747565,0.0001895657807892
Prevalence,Eswatini,Both,30-34 years,Other chromosomal abnormalities,Percent,2007,0.0002563652114779,0.0003029479260888,0.0002181320037117
Prevalence,Eswatini,Male,35-39 years,Other chromosomal abnormalities,Percent,2007,0.0001994867218354,0.0002458845367485,0.0001606334949277
Prevalence,Eswatini,Female,35-39 years,Other chromosomal abnormalities,Percent,2007,0.0001567099039563,0.0001960240329187,0.0001237686040927
Prevalence,Eswatini,Both,35-39 years,Other chromosomal abnormalities,Percent,2007,0.0001767988239907,0.0002110309591217,0.0001503722997293
Prevalence,Eswatini,Male,40-44 years,Other chromosomal abnormalities,Percent,2007,0.0001487671477292,0.0001838459426657,0.0001172292018233
Prevalence,Eswatini,Female,40-44 years,Other chromosomal abnormalities,Percent,2007,0.0001148490565288,0.0001448698439144,8.97667362601e-05
Prevalence,Eswatini,Both,40-44 years,Other chromosomal abnormalities,Percent,2007,0.0001302925673173,0.0001572915167252,0.000107522412557
Prevalence,Eswatini,Male,45-49 years,Other chromosomal abnormalities,Percent,2007,0.0001044748516096,0.0001299955792054,7.9991233536e-05
Prevalence,Eswatini,Female,45-49 years,Other chromosomal abnormalities,Percent,2007,7.83607674884e-05,9.98435142318e-05,6.10532274154e-05
Prevalence,Eswatini,Both,45-49 years,Other chromosomal abnormalities,Percent,2007,9.0207021473e-05,0.0001080847037501,7.39549636538e-05
Prevalence,Eswatini,Male,50-54 years,Other chromosomal abnormalities,Percent,2007,6.21374518717e-05,8.47580120367e-05,4.19997621027e-05
Prevalence,Eswatini,Female,50-54 years,Other chromosomal abnormalities,Percent,2007,4.55785869291e-05,5.91246536732e-05,3.45139070351e-05
Prevalence,Eswatini,Both,50-54 years,Other chromosomal abnormalities,Percent,2007,5.33048463239e-05,6.71846121007e-05,4.00302824515e-05
Prevalence,Eswatini,Male,55-59 years,Other chromosomal abnormalities,Percent,2007,3.86740806811e-05,5.66037640215e-05,2.1137062629e-05
Prevalence,Eswatini,Female,55-59 years,Other chromosomal abnormalities,Percent,2007,2.80799407878e-05,3.76031450955e-05,2.01331729316e-05
Prevalence,Eswatini,Both,55-59 years,Other chromosomal abnormalities,Percent,2007,3.29779652637e-05,4.31387859107e-05,2.34756930513e-05
Prevalence,Eswatini,Male,60-64 years,Other chromosomal abnormalities,Percent,2007,2.57583310399e-05,3.76772060936e-05,1.53597529713e-05
Prevalence,Eswatini,Female,60-64 years,Other chromosomal abnormalities,Percent,2007,1.92272671711e-05,2.61167823137e-05,1.38697258671e-05
Prevalence,Eswatini,Both,60-64 years,Other chromosomal abnormalities,Percent,2007,2.20422948695e-05,2.92505083301e-05,1.5990477e-05
Prevalence,Eswatini,Male,65-69 years,Other chromosomal abnormalities,Percent,2007,1.65985045269e-05,2.4064384441e-05,1.08110415217e-05
Prevalence,Eswatini,Female,65-69 years,Other chromosomal abnormalities,Percent,2007,1.31083721686e-05,1.77482651405e-05,9.6260365494e-06
Prevalence,Eswatini,Both,65-69 years,Other chromosomal abnormalities,Percent,2007,1.45428200429e-05,1.96388422309e-05,1.07504171012e-05
Prevalence,Eswatini,Male,70-74 years,Other chromosomal abnormalities,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Female,70-74 years,Other chromosomal abnormalities,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Both,70-74 years,Other chromosomal abnormalities,Percent,2007,0.0,0.0,0.0
Prevalence,Eswatini,Male,5-9 years,Upper digestive system diseases,Percent,2007,0.0009489241009542,0.0014138264804537,0.0006065179675153
Prevalence,Eswatini,Female,5-9 years,Upper digestive system diseases,Percent,2007,0.0009213399470812,0.0013576773964514,0.000587646866313
Prevalence,Eswatini,Both,5-9 years,Upper digestive system diseases,Percent,2007,0.0009349522317736,0.0013856146183708,0.0005969891827951
Prevalence,Eswatini,Male,10-14 years,Upper digestive system diseases,Percent,2007,0.007181169323286,0.0098185541704223,0.0049611675921872
Prevalence,Eswatini,Female,10-14 years,Upper digestive system diseases,Percent,2007,0.00734940561991,0.0102782193813489,0.005035614674993
Prevalence,Eswatini,Both,10-14 years,Upper digestive system diseases,Percent,2007,0.007267787958537,0.009984144628148,0.0050850112879282
Prevalence,Eswatini,Male,15-19 years,Upper digestive system diseases,Percent,2007,0.03554322612844,0.0477738432399386,0.0256582753020938
Prevalence,Eswatini,Female,15-19 years,Upper digestive system diseases,Percent,2007,0.0376561145845555,0.0503105923583368,0.027607962471044
Prevalence,Eswatini,Both,15-19 years,Upper digestive system diseases,Percent,2007,0.0366608343476133,0.0487548139646273,0.0270819186906925
Prevalence,Eswatini,Male,20-24 years,Upper digestive system diseases,Percent,2007,0.0862429246303201,0.1143997416942482,0.0621336630340125
Prevalence,Eswatini,Female,20-24 years,Upper digestive system diseases,Percent,2007,0.0920834757112385,0.1198967550578896,0.0673924406438234
Prevalence,Eswatini,Both,20-24 years,Upper digestive system diseases,Percent,2007,0.0894206610564343,0.1157947619732595,0.0663386636215032
Prevalence,Eswatini,Male,25-29 years,Upper digestive system diseases,Percent,2007,0.1306233481763642,0.1688990685036118,0.0952175440360103
Prevalence,Eswatini,Female,25-29 years,Upper digestive system diseases,Percent,2007,0.1379048724588583,0.1811947539473811,0.1018876123448878
Prevalence,Eswatini,Both,25-29 years,Upper digestive system diseases,Percent,2007,0.1345817322883627,0.1748838953699507,0.1000140928751574
Prevalence,Eswatini,Male,30-34 years,Upper digestive system diseases,Percent,2007,0.158476026836682,0.2080997084989325,0.1153666301650394
Prevalence,Eswatini,Female,30-34 years,Upper digestive system diseases,Percent,2007,0.1686161288378776,0.2265993477307345,0.1213455563392986
Prevalence,Eswatini,Both,30-34 years,Upper digestive system diseases,Percent,2007,0.1638453752611782,0.2191015725375966,0.1208036350916394
Prevalence,Eswatini,Male,35-39 years,Upper digestive system diseases,Percent,2007,0.1734158990464792,0.2344453266620121,0.1253754023421636
Prevalence,Eswatini,Female,35-39 years,Upper digestive system diseases,Percent,2007,0.1876004368311655,0.2513955827290506,0.1367254783438621
Prevalence,Eswatini,Both,35-39 years,Upper digestive system diseases,Percent,2007,0.1809392493378162,0.2469462481356263,0.1307582766847974
Prevalence,Eswatini,Male,40-44 years,Upper digestive system diseases,Percent,2007,0.1832099704316883,0.251822918150672,0.1275038904830454
Prevalence,Eswatini,Female,40-44 years,Upper digestive system diseases,Percent,2007,0.1994056381058034,0.2710030288354877,0.1384940079801451
Prevalence,Eswatini,Both,40-44 years,Upper digestive system diseases,Percent,2007,0.1920316544700504,0.2630271322973807,0.1340659953193826
Prevalence,Eswatini,Male,45-49 years,Upper digestive system diseases,Percent,2007,0.190191293143215,0.2507100313854152,0.1385763968442689
Prevalence,Eswatini,Female,45-49 years,Upper digestive system diseases,Percent,2007,0.2078396004808256,0.2740710761145706,0.1488005564155601
Prevalence,Eswatini,Both,45-49 years,Upper digestive system diseases,Percent,2007,0.1998337516720236,0.2601391283696671,0.1467216484166829
Prevalence,Eswatini,Male,50-54 years,Upper digestive system diseases,Percent,2007,0.2059824543315778,0.2692041250981506,0.1482282790240053
Prevalence,Eswatini,Female,50-54 years,Upper digestive system diseases,Percent,2007,0.2197250253969571,0.2889760110150041,0.1537614260605551
Prevalence,Eswatini,Both,50-54 years,Upper digestive system diseases,Percent,2007,0.2133128238233512,0.2770412589601196,0.1542879028295909
Prevalence,Eswatini,Male,55-59 years,Upper digestive system diseases,Percent,2007,0.2326720731656165,0.2981994169102572,0.1750267734729195
Prevalence,Eswatini,Female,55-59 years,Upper digestive system diseases,Percent,2007,0.2424833794565451,0.3130108211117783,0.1778604973109014
Prevalence,Eswatini,Both,55-59 years,Upper digestive system diseases,Percent,2007,0.2379473008628441,0.3021958475370727,0.1782804418841761
Prevalence,Eswatini,Male,60-64 years,Upper digestive system diseases,Percent,2007,0.2368741421708557,0.3075984806340788,0.1789424325945642
Prevalence,Eswatini,Female,60-64 years,Upper digestive system diseases,Percent,2007,0.2486991455674702,0.3321545295868653,0.1862841836197668
Prevalence,Eswatini,Both,60-64 years,Upper digestive system diseases,Percent,2007,0.2436023566680024,0.3174125210236321,0.181122489615377
Prevalence,Eswatini,Male,65-69 years,Upper digestive system diseases,Percent,2007,0.2460318079352205,0.3215466965488339,0.1833146930658385
Prevalence,Eswatini,Female,65-69 years,Upper digestive system diseases,Percent,2007,0.2596489561073393,0.3334629919718814,0.1973701702049421
