Time,AgeGrp,ASFR
2022.0,33,107.02
2022.0,34,97.87
2022.0,35,87.84
2022.0,36,77.89
2022.0,37,68.1
2022.0,38,58.59
2022.0,39,49.49
2022.0,40,41.08
2022.0,41,32.59
2022.0,42,24.51
2022.0,43,17.57
2022.0,44,11.95
2022.0,45,7.27
2022.0,46,4.55
2022.0,47,2.7
2022.0,48,1.56
2022.0,49,0.79
2023.0,15,18.31
2023.0,16,38.62
2023.0,17,66.42
2023.0,18,99.16
2023.0,19,126.53
2023.0,20,145.49
2023.0,21,153.57
2023.0,22,151.58
2023.0,23,145.92
2023.0,24,138.65
2023.0,25,132.27
2023.0,26,127.68
2023.0,27,125.13
2023.0,28,124.3
2023.0,29,123.39
2023.0,30,121.98
2023.0,31,118.42
2023.0,32,112.77
2023.0,33,105.29
2023.0,34,96.26
2023.0,35,86.35
2023.0,36,76.48
2023.0,37,66.78
2023.0,38,57.36
2023.0,39,48.34
2023.0,40,40.0
2023.0,41,31.64
2023.0,42,23.73
2023.0,43,16.96
2023.0,44,11.51
2023.0,45,7.01
2023.0,46,4.39
2023.0,47,2.61
2023.0,48,1.51
2023.0,49,0.76
