AgeGrpStart,Sex,Time,mx
62,Female,1990.0,0.02378
62,Male,1990.0,0.03317
63,Female,1990.0,0.0258
63,Male,1990.0,0.03566
64,Female,1990.0,0.02807
64,Male,1990.0,0.03838
65,Female,1990.0,0.03066
65,Male,1990.0,0.04138
66,Female,1990.0,0.03288
66,Male,1990.0,0.04377
67,Female,1990.0,0.03562
67,Male,1990.0,0.04672
68,Female,1990.0,0.03879
68,Male,1990.0,0.05005
69,Female,1990.0,0.04201
69,Male,1990.0,0.0535
70,Female,1990.0,0.04658
70,Male,1990.0,0.05819
71,Female,1990.0,0.04987
71,Male,1990.0,0.06175
72,Female,1990.0,0.05523
72,Male,1990.0,0.06738
73,Female,1990.0,0.06005
73,Male,1990.0,0.07248
74,Female,1990.0,0.0656
74,Male,1990.0,0.07825
75,Female,1990.0,0.07167
75,Male,1990.0,0.08455
76,Female,1990.0,0.07777
76,Male,1990.0,0.09107
77,Female,1990.0,0.08421
77,Male,1990.0,0.09802
78,Female,1990.0,0.09238
78,Male,1990.0,0.1066
79,Female,1990.0,0.09978
79,Male,1990.0,0.11467
80,Female,1990.0,0.10971
80,Male,1990.0,0.12496
81,Female,1990.0,0.11778
81,Male,1990.0,0.13414
82,Female,1990.0,0.13127
82,Male,1990.0,0.14806
83,Female,1990.0,0.14376
83,Male,1990.0,0.16102
84,Female,1990.0,0.15819
84,Male,1990.0,0.17606
85,Female,1990.0,0.17225
85,Male,1990.0,0.18991
86,Female,1990.0,0.18768
86,Male,1990.0,0.20585
87,Female,1990.0,0.203
87,Male,1990.0,0.22171
88,Female,1990.0,0.22006
88,Male,1990.0,0.23896
89,Female,1990.0,0.23687
89,Male,1990.0,0.25606
90,Female,1990.0,0.25894
90,Male,1990.0,0.2767
91,Female,1990.0,0.27412
91,Male,1990.0,0.29308
92,Female,1990.0,0.29764
92,Male,1990.0,0.31597
93,Female,1990.0,0.31951
93,Male,1990.0,0.33746
94,Female,1990.0,0.34332
94,Male,1990.0,0.36032
95,Female,1990.0,0.36916
95,Male,1990.0,0.38475
96,Female,1990.0,0.39342
96,Male,1990.0,0.40761
97,Female,1990.0,0.41727
97,Male,1990.0,0.42982
98,Female,1990.0,0.44049
98,Male,1990.0,0.45129
99,Female,1990.0,0.46998
99,Male,1990.0,0.47842
100,Female,1990.0,0.53043
100,Male,1990.0,0.53336
0,Female,1991.0,0.05005
0,Male,1991.0,0.06159
1,Female,1991.0,0.00777
1,Male,1991.0,0.0085
2,Female,1991.0,0.00477
2,Male,1991.0,0.00543
3,Female,1991.0,0.00325
3,Male,1991.0,0.00377
4,Female,1991.0,0.00234
4,Male,1991.0,0.00273
5,Female,1991.0,0.00178
5,Male,1991.0,0.00207
6,Female,1991.0,0.00148
6,Male,1991.0,0.00176
7,Female,1991.0,0.00129
7,Male,1991.0,0.00155
8,Female,1991.0,0.00115
8,Male,1991.0,0.00138
9,Female,1991.0,0.00106
9,Male,1991.0,0.00127
10,Female,1991.0,0.00102
10,Male,1991.0,0.00122
11,Female,1991.0,0.00101
11,Male,1991.0,0.00121
12,Female,1991.0,0.00104
12,Male,1991.0,0.00125
13,Female,1991.0,0.00112
13,Male,1991.0,0.00133
14,Female,1991.0,0.00124
14,Male,1991.0,0.00148
15,Female,1991.0,0.0014
15,Male,1991.0,0.00169
16,Female,1991.0,0.00157
16,Male,1991.0,0.00196
17,Female,1991.0,0.00175
17,Male,1991.0,0.00228
18,Female,1991.0,0.00194
18,Male,1991.0,0.00261
19,Female,1991.0,0.0021
19,Male,1991.0,0.00289
20,Female,1991.0,0.00227
20,Male,1991.0,0.00315
21,Female,1991.0,0.0024
21,Male,1991.0,0.00341
22,Female,1991.0,0.00257
22,Male,1991.0,0.00364
23,Female,1991.0,0.00274
23,Male,1991.0,0.00385
24,Female,1991.0,0.00291
24,Male,1991.0,0.00404
25,Female,1991.0,0.00308
25,Male,1991.0,0.00424
26,Female,1991.0,0.00327
26,Male,1991.0,0.00442
27,Female,1991.0,0.00346
27,Male,1991.0,0.00463
28,Female,1991.0,0.00364
28,Male,1991.0,0.00486
29,Female,1991.0,0.00383
29,Male,1991.0,0.00509
30,Female,1991.0,0.00404
30,Male,1991.0,0.00539
31,Female,1991.0,0.0042
31,Male,1991.0,0.00562
32,Female,1991.0,0.00446
32,Male,1991.0,0.00597
33,Female,1991.0,0.00469
33,Male,1991.0,0.00631
34,Female,1991.0,0.00494
34,Male,1991.0,0.00668
35,Female,1991.0,0.00524
35,Male,1991.0,0.0071
36,Female,1991.0,0.00551
36,Male,1991.0,0.0075
37,Female,1991.0,0.00579
37,Male,1991.0,0.00793
38,Female,1991.0,0.00611
38,Male,1991.0,0.00839
39,Female,1991.0,0.00641
39,Male,1991.0,0.00883
40,Female,1991.0,0.00677
40,Male,1991.0,0.00939
41,Female,1991.0,0.00703
41,Male,1991.0,0.00977
42,Female,1991.0,0.00742
42,Male,1991.0,0.01037
43,Female,1991.0,0.00774
43,Male,1991.0,0.01088
44,Female,1991.0,0.00811
44,Male,1991.0,0.01148
45,Female,1991.0,0.00856
45,Male,1991.0,0.01219
46,Female,1991.0,0.00899
46,Male,1991.0,0.01282
47,Female,1991.0,0.00949
47,Male,1991.0,0.01358
48,Female,1991.0,0.0101
48,Male,1991.0,0.01446
49,Female,1991.0,0.01071
49,Male,1991.0,0.01534
50,Female,1991.0,0.01147
50,Male,1991.0,0.01645
51,Female,1991.0,0.01202
51,Male,1991.0,0.01723
52,Female,1991.0,0.01287
52,Male,1991.0,0.01837
53,Female,1991.0,0.01355
53,Male,1991.0,0.01936
54,Female,1991.0,0.01437
54,Male,1991.0,0.02047
55,Female,1991.0,0.01522
55,Male,1991.0,0.02165
56,Female,1991.0,0.01619
56,Male,1991.0,0.02288
57,Female,1991.0,0.0172
57,Male,1991.0,0.02425
58,Female,1991.0,0.01847
58,Male,1991.0,0.02595
59,Female,1991.0,0.0198
59,Male,1991.0,0.02775
60,Female,1991.0,0.0216
60,Male,1991.0,0.0302
61,Female,1991.0,0.02305
61,Male,1991.0,0.03204
62,Female,1991.0,0.02519
62,Male,1991.0,0.03475
63,Female,1991.0,0.02727
63,Male,1991.0,0.03728
64,Female,1991.0,0.0296
64,Male,1991.0,0.04004
65,Female,1991.0,0.03226
65,Male,1991.0,0.04307
66,Female,1991.0,0.03446
66,Male,1991.0,0.04539
67,Female,1991.0,0.03714
67,Male,1991.0,0.04823
68,Female,1991.0,0.04022
68,Male,1991.0,0.05143
69,Female,1991.0,0.04338
69,Male,1991.0,0.05477
70,Female,1991.0,0.04777
70,Male,1991.0,0.05933
71,Female,1991.0,0.05103
71,Male,1991.0,0.06276
72,Female,1991.0,0.0562
72,Male,1991.0,0.0682
73,Female,1991.0,0.06088
73,Male,1991.0,0.07313
74,Female,1991.0,0.06625
74,Male,1991.0,0.07869
75,Female,1991.0,0.0721
75,Male,1991.0,0.08478
76,Female,1991.0,0.07798
76,Male,1991.0,0.09107
77,Female,1991.0,0.08417
77,Male,1991.0,0.09779
78,Female,1991.0,0.09202
78,Male,1991.0,0.10611
79,Female,1991.0,0.0991
79,Male,1991.0,0.11393
80,Female,1991.0,0.10865
80,Male,1991.0,0.12394
81,Female,1991.0,0.1167
81,Male,1991.0,0.1331
82,Female,1991.0,0.13012
82,Male,1991.0,0.14693
83,Female,1991.0,0.14255
83,Male,1991.0,0.15983
84,Female,1991.0,0.15692
84,Male,1991.0,0.17479
85,Female,1991.0,0.17093
85,Male,1991.0,0.18861
86,Female,1991.0,0.18635
86,Male,1991.0,0.20451
87,Female,1991.0,0.20163
87,Male,1991.0,0.22033
88,Female,1991.0,0.21865
88,Male,1991.0,0.23754
89,Female,1991.0,0.23545
89,Male,1991.0,0.25463
90,Female,1991.0,0.25744
90,Male,1991.0,0.27522
91,Female,1991.0,0.27264
91,Male,1991.0,0.29167
92,Female,1991.0,0.29613
92,Male,1991.0,0.31455
93,Female,1991.0,0.318
93,Male,1991.0,0.33605
94,Female,1991.0,0.34181
94,Male,1991.0,0.3589
95,Female,1991.0,0.36763
95,Male,1991.0,0.38326
96,Female,1991.0,0.39192
96,Male,1991.0,0.40612
97,Female,1991.0,0.41577
97,Male,1991.0,0.42835
98,Female,1991.0,0.43901
98,Male,1991.0,0.44985
99,Female,1991.0,0.46856
99,Male,1991.0,0.47699
100,Female,1991.0,0.5292
100,Male,1991.0,0.53208
0,Female,1992.0,0.05106
0,Male,1992.0,0.06278
1,Female,1992.0,0.00807
1,Male,1992.0,0.00877
2,Female,1992.0,0.00497
2,Male,1992.0,0.00566
3,Female,1992.0,0.00338
3,Male,1992.0,0.00393
4,Female,1992.0,0.00243
4,Male,1992.0,0.00285
5,Female,1992.0,0.00185
5,Male,1992.0,0.00216
6,Female,1992.0,0.00154
6,Male,1992.0,0.00183
7,Female,1992.0,0.00135
7,Male,1992.0,0.00162
8,Female,1992.0,0.00121
8,Male,1992.0,0.00145
9,Female,1992.0,0.00112
9,Male,1992.0,0.00133
10,Female,1992.0,0.00108
10,Male,1992.0,0.00127
11,Female,1992.0,0.00107
11,Male,1992.0,0.00127
12,Female,1992.0,0.00111
12,Male,1992.0,0.00131
13,Female,1992.0,0.0012
13,Male,1992.0,0.0014
14,Female,1992.0,0.00133
14,Male,1992.0,0.00156
15,Female,1992.0,0.00152
15,Male,1992.0,0.00179
16,Female,1992.0,0.0017
16,Male,1992.0,0.00206
17,Female,1992.0,0.0019
17,Male,1992.0,0.0024
18,Female,1992.0,0.00213
18,Male,1992.0,0.00276
19,Female,1992.0,0.00232
19,Male,1992.0,0.00305
20,Female,1992.0,0.00253
20,Male,1992.0,0.00335
21,Female,1992.0,0.00269
21,Male,1992.0,0.00363
22,Female,1992.0,0.0029
22,Male,1992.0,0.00391
23,Female,1992.0,0.00311
23,Male,1992.0,0.00415
24,Female,1992.0,0.00333
24,Male,1992.0,0.00438
25,Female,1992.0,0.00355
25,Male,1992.0,0.00462
26,Female,1992.0,0.00379
26,Male,1992.0,0.00484
27,Female,1992.0,0.00402
27,Male,1992.0,0.0051
28,Female,1992.0,0.00424
28,Male,1992.0,0.00537
29,Female,1992.0,0.00449
29,Male,1992.0,0.00564
30,Female,1992.0,0.00473
30,Male,1992.0,0.00599
31,Female,1992.0,0.00492
31,Male,1992.0,0.00627
32,Female,1992.0,0.00523
32,Male,1992.0,0.00666
33,Female,1992.0,0.00549
33,Male,1992.0,0.00705
34,Female,1992.0,0.00579
34,Male,1992.0,0.00748
35,Female,1992.0,0.00615
35,Male,1992.0,0.00796
36,Female,1992.0,0.00645
36,Male,1992.0,0.0084
37,Female,1992.0,0.00676
37,Male,1992.0,0.00889
38,Female,1992.0,0.00712
38,Male,1992.0,0.00939
39,Female,1992.0,0.00745
39,Male,1992.0,0.00988
40,Female,1992.0,0.00782
40,Male,1992.0,0.01048
41,Female,1992.0,0.00812
41,Male,1992.0,0.0109
42,Female,1992.0,0.0085
42,Male,1992.0,0.01153
43,Female,1992.0,0.00886
43,Male,1992.0,0.01207
44,Female,1992.0,0.00925
44,Male,1992.0,0.01271
45,Female,1992.0,0.00973
45,Male,1992.0,0.01345
46,Female,1992.0,0.01018
46,Male,1992.0,0.01413
47,Female,1992.0,0.01072
47,Male,1992.0,0.01492
48,Female,1992.0,0.01135
48,Male,1992.0,0.01583
49,Female,1992.0,0.012
49,Male,1992.0,0.01674
50,Female,1992.0,0.01277
50,Male,1992.0,0.01789
51,Female,1992.0,0.01336
51,Male,1992.0,0.01869
52,Female,1992.0,0.0142
52,Male,1992.0,0.01985
53,Female,1992.0,0.01491
53,Male,1992.0,0.02085
54,Female,1992.0,0.01575
54,Male,1992.0,0.02197
55,Female,1992.0,0.01662
55,Male,1992.0,0.02318
56,Female,1992.0,0.01761
56,Male,1992.0,0.02442
57,Female,1992.0,0.01865
57,Male,1992.0,0.02582
58,Female,1992.0,0.01994
58,Male,1992.0,0.02754
59,Female,1992.0,0.0213
59,Male,1992.0,0.02938
60,Female,1992.0,0.02308
60,Male,1992.0,0.03191
61,Female,1992.0,0.02462
61,Male,1992.0,0.0338
62,Female,1992.0,0.02676
62,Male,1992.0,0.03656
63,Female,1992.0,0.0289
63,Male,1992.0,0.03912
64,Female,1992.0,0.03129
64,Male,1992.0,0.04192
65,Female,1992.0,0.03402
65,Male,1992.0,0.04499
66,Female,1992.0,0.03619
66,Male,1992.0,0.04722
67,Female,1992.0,0.0388
67,Male,1992.0,0.04993
68,Female,1992.0,0.04178
68,Male,1992.0,0.05301
69,Female,1992.0,0.04489
69,Male,1992.0,0.05622
70,Female,1992.0,0.04908
70,Male,1992.0,0.06065
71,Female,1992.0,0.05232
71,Male,1992.0,0.06394
72,Female,1992.0,0.05728
72,Male,1992.0,0.06919
73,Female,1992.0,0.06181
73,Male,1992.0,0.07392
74,Female,1992.0,0.06699
74,Male,1992.0,0.07926
75,Female,1992.0,0.07261
75,Male,1992.0,0.08511
76,Female,1992.0,0.07827
76,Male,1992.0,0.09115
77,Female,1992.0,0.08421
77,Male,1992.0,0.09762
78,Female,1992.0,0.09174
78,Male,1992.0,0.10568
79,Female,1992.0,0.09851
79,Male,1992.0,0.11324
80,Female,1992.0,0.1077
80,Male,1992.0,0.12296
81,Female,1992.0,0.11575
81,Male,1992.0,0.1321
82,Female,1992.0,0.12911
82,Male,1992.0,0.14586
83,Female,1992.0,0.14151
83,Male,1992.0,0.1587
84,Female,1992.0,0.15584
84,Male,1992.0,0.17359
85,Female,1992.0,0.16983
85,Male,1992.0,0.18737
86,Female,1992.0,0.18525
86,Male,1992.0,0.20325
87,Female,1992.0,0.20052
87,Male,1992.0,0.21905
88,Female,1992.0,0.21752
88,Male,1992.0,0.23622
89,Female,1992.0,0.23436
89,Male,1992.0,0.25332
90,Female,1992.0,0.25632
90,Male,1992.0,0.27386
91,Female,1992.0,0.2716
91,Male,1992.0,0.2904
92,Female,1992.0,0.29511
92,Male,1992.0,0.31327
93,Female,1992.0,0.31707
93,Male,1992.0,0.3348
94,Female,1992.0,0.34097
94,Male,1992.0,0.35768
95,Female,1992.0,0.3669
95,Male,1992.0,0.38197
96,Female,1992.0,0.39128
96,Male,1992.0,0.40486
97,Female,1992.0,0.41518
97,Male,1992.0,0.42712
98,Female,1992.0,0.43838
98,Male,1992.0,0.44863
99,Female,1992.0,0.46787
99,Male,1992.0,0.47575
100,Female,1992.0,0.52847
100,Male,1992.0,0.53093
0,Female,1993.0,0.05284
0,Male,1993.0,0.06487
1,Female,1993.0,0.00843
1,Male,1993.0,0.00914
2,Female,1993.0,0.00519
2,Male,1993.0,0.00593
3,Female,1993.0,0.00351
3,Male,1993.0,0.00411
4,Female,1993.0,0.0025
4,Male,1993.0,0.00297
5,Female,1993.0,0.00189
5,Male,1993.0,0.00224
6,Female,1993.0,0.00158
6,Male,1993.0,0.0019
7,Female,1993.0,0.00138
7,Male,1993.0,0.00168
8,Female,1993.0,0.00124
8,Male,1993.0,0.0015
9,Female,1993.0,0.00116
9,Male,1993.0,0.00138
10,Female,1993.0,0.00112
10,Male,1993.0,0.00132
11,Female,1993.0,0.00111
11,Male,1993.0,0.00133
12,Female,1993.0,0.00116
12,Male,1993.0,0.00137
13,Female,1993.0,0.00126
13,Male,1993.0,0.00147
14,Female,1993.0,0.00141
14,Male,1993.0,0.00163
15,Female,1993.0,0.00162
15,Male,1993.0,0.00187
16,Female,1993.0,0.00183
16,Male,1993.0,0.00216
17,Female,1993.0,0.00206
17,Male,1993.0,0.00252
18,Female,1993.0,0.00232
18,Male,1993.0,0.00291
19,Female,1993.0,0.00256
19,Male,1993.0,0.00322
20,Female,1993.0,0.00281
20,Male,1993.0,0.00355
21,Female,1993.0,0.00301
21,Male,1993.0,0.00386
22,Female,1993.0,0.00327
22,Male,1993.0,0.00418
23,Female,1993.0,0.00354
23,Male,1993.0,0.00446
24,Female,1993.0,0.00381
24,Male,1993.0,0.00473
25,Female,1993.0,0.00409
25,Male,1993.0,0.00502
26,Female,1993.0,0.0044
26,Male,1993.0,0.00528
27,Female,1993.0,0.00469
27,Male,1993.0,0.00559
28,Female,1993.0,0.00496
28,Male,1993.0,0.0059
29,Female,1993.0,0.00527
29,Male,1993.0,0.00622
30,Female,1993.0,0.00556
30,Male,1993.0,0.00663
31,Female,1993.0,0.0058
31,Male,1993.0,0.00695
32,Female,1993.0,0.00615
32,Male,1993.0,0.0074
33,Female,1993.0,0.00647
33,Male,1993.0,0.00784
34,Female,1993.0,0.00682
34,Male,1993.0,0.00833
35,Female,1993.0,0.00724
35,Male,1993.0,0.00887
36,Female,1993.0,0.00759
36,Male,1993.0,0.00937
37,Female,1993.0,0.00794
37,Male,1993.0,0.00992
38,Female,1993.0,0.00832
38,Male,1993.0,0.01047
39,Female,1993.0,0.00868
39,Male,1993.0,0.01099
40,Female,1993.0,0.00907
40,Male,1993.0,0.01165
41,Female,1993.0,0.00941
41,Male,1993.0,0.01209
42,Female,1993.0,0.00978
42,Male,1993.0,0.01275
43,Female,1993.0,0.01016
43,Male,1993.0,0.01333
44,Female,1993.0,0.01057
44,Male,1993.0,0.014
45,Female,1993.0,0.01108
45,Male,1993.0,0.01478
46,Female,1993.0,0.01156
46,Male,1993.0,0.01549
47,Female,1993.0,0.01213
47,Male,1993.0,0.01631
48,Female,1993.0,0.01278
48,Male,1993.0,0.01725
49,Female,1993.0,0.01346
49,Male,1993.0,0.01819
50,Female,1993.0,0.01424
50,Male,1993.0,0.01938
51,Female,1993.0,0.01486
51,Male,1993.0,0.02018
52,Female,1993.0,0.01569
52,Male,1993.0,0.02135
53,Female,1993.0,0.01642
53,Male,1993.0,0.02235
54,Female,1993.0,0.01726
54,Male,1993.0,0.02348
55,Female,1993.0,0.01817
55,Male,1993.0,0.02472
56,Female,1993.0,0.01917
56,Male,1993.0,0.02594
57,Female,1993.0,0.02024
57,Male,1993.0,0.02736
58,Female,1993.0,0.02154
58,Male,1993.0,0.0291
59,Female,1993.0,0.02293
59,Male,1993.0,0.03098
60,Female,1993.0,0.02468
60,Male,1993.0,0.03358
61,Female,1993.0,0.02632
61,Male,1993.0,0.03551
62,Female,1993.0,0.02845
62,Male,1993.0,0.0383
63,Female,1993.0,0.03065
63,Male,1993.0,0.0409
64,Female,1993.0,0.0331
64,Male,1993.0,0.04374
65,Female,1993.0,0.03589
65,Male,1993.0,0.04683
66,Female,1993.0,0.03803
66,Male,1993.0,0.04897
67,Female,1993.0,0.04055
67,Male,1993.0,0.05155
68,Female,1993.0,0.04342
68,Male,1993.0,0.0545
69,Female,1993.0,0.04646
69,Male,1993.0,0.05758
70,Female,1993.0,0.05042
70,Male,1993.0,0.06188
71,Female,1993.0,0.05363
71,Male,1993.0,0.06503
72,Female,1993.0,0.05836
72,Male,1993.0,0.07009
73,Female,1993.0,0.06273
73,Male,1993.0,0.07464
74,Female,1993.0,0.0677
74,Male,1993.0,0.07977
75,Female,1993.0,0.07309
75,Male,1993.0,0.0854
76,Female,1993.0,0.07851
76,Male,1993.0,0.09121
77,Female,1993.0,0.08418
77,Male,1993.0,0.09743
78,Female,1993.0,0.09136
78,Male,1993.0,0.10521
79,Female,1993.0,0.09778
79,Male,1993.0,0.1125
80,Female,1993.0,0.10656
80,Male,1993.0,0.12192
81,Female,1993.0,0.11458
81,Male,1993.0,0.13104
82,Female,1993.0,0.12784
82,Male,1993.0,0.14469
83,Female,1993.0,0.14018
83,Male,1993.0,0.15748
84,Female,1993.0,0.15442
84,Male,1993.0,0.17229
85,Female,1993.0,0.16834
85,Male,1993.0,0.18602
86,Female,1993.0,0.18372
86,Male,1993.0,0.20186
87,Female,1993.0,0.19891
87,Male,1993.0,0.21762
88,Female,1993.0,0.21583
88,Male,1993.0,0.23473
89,Female,1993.0,0.23262
89,Male,1993.0,0.25181
90,Female,1993.0,0.25445
90,Male,1993.0,0.27228
91,Female,1993.0,0.26971
91,Male,1993.0,0.28887
92,Female,1993.0,0.29313
92,Male,1993.0,0.31171
93,Female,1993.0,0.315
93,Male,1993.0,0.33324
94,Female,1993.0,0.33879
94,Male,1993.0,0.35608
95,Female,1993.0,0.36461
95,Male,1993.0,0.38028
96,Female,1993.0,0.38892
96,Male,1993.0,0.40316
97,Female,1993.0,0.41279
97,Male,1993.0,0.42543
98,Female,1993.0,0.43605
98,Male,1993.0,0.44698
99,Female,1993.0,0.46572
99,Male,1993.0,0.47414
100,Female,1993.0,0.52675
100,Male,1993.0,0.52953
0,Female,1994.0,0.0556
0,Male,1994.0,0.06804
1,Female,1994.0,0.00911
1,Male,1994.0,0.0098
2,Female,1994.0,0.00563
2,Male,1994.0,0.00639
3,Female,1994.0,0.00378
3,Male,1994.0,0.00442
4,Female,1994.0,0.00267
4,Male,1994.0,0.0032
5,Female,1994.0,0.00201
5,Male,1994.0,0.00239
6,Female,1994.0,0.00168
6,Male,1994.0,0.00203
7,Female,1994.0,0.00148
7,Male,1994.0,0.0018
8,Female,1994.0,0.00133
8,Male,1994.0,0.00161
9,Female,1994.0,0.00125
9,Male,1994.0,0.00147
10,Female,1994.0,0.00121
10,Male,1994.0,0.00142
11,Female,1994.0,0.0012
11,Male,1994.0,0.00143
12,Female,1994.0,0.00125
12,Male,1994.0,0.00147
13,Female,1994.0,0.00137
13,Male,1994.0,0.00157
14,Female,1994.0,0.00154
14,Male,1994.0,0.00175
15,Female,1994.0,0.00178
15,Male,1994.0,0.00201
16,Female,1994.0,0.00201
16,Male,1994.0,0.0023
17,Female,1994.0,0.00228
17,Male,1994.0,0.0027
18,Female,1994.0,0.00258
18,Male,1994.0,0.00311
19,Female,1994.0,0.00287
19,Male,1994.0,0.00345
20,Female,1994.0,0.00318
20,Male,1994.0,0.00381
21,Female,1994.0,0.00342
21,Male,1994.0,0.00417
22,Female,1994.0,0.00375
22,Male,1994.0,0.00453
23,Female,1994.0,0.00409
23,Male,1994.0,0.00486
24,Female,1994.0,0.00443
24,Male,1994.0,0.00518
25,Female,1994.0,0.00479
25,Male,1994.0,0.00552
26,Female,1994.0,0.00517
26,Male,1994.0,0.00583
27,Female,1994.0,0.00555
27,Male,1994.0,0.0062
28,Female,1994.0,0.00588
28,Male,1994.0,0.00657
29,Female,1994.0,0.00627
29,Male,1994.0,0.00694
30,Female,1994.0,0.00661
30,Male,1994.0,0.00742
31,Female,1994.0,0.0069
31,Male,1994.0,0.00778
32,Female,1994.0,0.00732
32,Male,1994.0,0.0083
33,Female,1994.0,0.00769
33,Male,1994.0,0.0088
34,Female,1994.0,0.0081
34,Male,1994.0,0.00937
35,Female,1994.0,0.0086
35,Male,1994.0,0.00998
36,Female,1994.0,0.00899
36,Male,1994.0,0.01054
37,Female,1994.0,0.00939
37,Male,1994.0,0.01116
38,Female,1994.0,0.0098
38,Male,1994.0,0.01175
39,Female,1994.0,0.01019
39,Male,1994.0,0.01232
40,Female,1994.0,0.01059
40,Male,1994.0,0.01303
41,Female,1994.0,0.01096
41,Male,1994.0,0.0135
42,Female,1994.0,0.01131
42,Male,1994.0,0.01419
43,Female,1994.0,0.01171
43,Male,1994.0,0.01479
44,Female,1994.0,0.01214
44,Male,1994.0,0.0155
45,Female,1994.0,0.01267
45,Male,1994.0,0.01632
46,Female,1994.0,0.01317
46,Male,1994.0,0.01705
47,Female,1994.0,0.01376
47,Male,1994.0,0.0179
48,Female,1994.0,0.01443
48,Male,1994.0,0.01887
49,Female,1994.0,0.01514
49,Male,1994.0,0.01983
50,Female,1994.0,0.01592
50,Male,1994.0,0.02106
51,Female,1994.0,0.01658
51,Male,1994.0,0.02187
52,Female,1994.0,0.01739
52,Male,1994.0,0.02304
53,Female,1994.0,0.01813
53,Male,1994.0,0.02404
54,Female,1994.0,0.01897
54,Male,1994.0,0.02516
55,Female,1994.0,0.0199
55,Male,1994.0,0.02642
56,Female,1994.0,0.02091
56,Male,1994.0,0.02763
57,Female,1994.0,0.02201
57,Male,1994.0,0.02906
58,Female,1994.0,0.02331
58,Male,1994.0,0.03082
59,Female,1994.0,0.02474
59,Male,1994.0,0.03273
60,Female,1994.0,0.02646
60,Male,1994.0,0.03542
61,Female,1994.0,0.0282
61,Male,1994.0,0.03739
62,Female,1994.0,0.03033
62,Male,1994.0,0.04022
63,Female,1994.0,0.03259
63,Male,1994.0,0.04286
64,Female,1994.0,0.03511
64,Male,1994.0,0.04574
65,Female,1994.0,0.03796
65,Male,1994.0,0.04886
66,Female,1994.0,0.04006
66,Male,1994.0,0.0509
67,Female,1994.0,0.0425
67,Male,1994.0,0.05335
68,Female,1994.0,0.04526
68,Male,1994.0,0.05616
69,Female,1994.0,0.04822
69,Male,1994.0,0.0591
70,Female,1994.0,0.05196
70,Male,1994.0,0.06329
71,Female,1994.0,0.05513
71,Male,1994.0,0.06628
72,Female,1994.0,0.05962
72,Male,1994.0,0.07115
73,Female,1994.0,0.06382
73,Male,1994.0,0.0755
74,Female,1994.0,0.06857
74,Male,1994.0,0.08041
75,Female,1994.0,0.07371
75,Male,1994.0,0.08581
76,Female,1994.0,0.07888
76,Male,1994.0,0.09136
77,Female,1994.0,0.08426
77,Male,1994.0,0.09732
78,Female,1994.0,0.09108
78,Male,1994.0,0.10482
79,Female,1994.0,0.09715
79,Male,1994.0,0.11182
80,Female,1994.0,0.10554
80,Male,1994.0,0.12092
81,Female,1994.0,0.11353
81,Male,1994.0,0.13002
82,Female,1994.0,0.12672
82,Male,1994.0,0.14359
83,Female,1994.0,0.139
83,Male,1994.0,0.15631
84,Female,1994.0,0.15318
84,Male,1994.0,0.17105
85,Female,1994.0,0.16705
85,Male,1994.0,0.18474
86,Female,1994.0,0.18241
86,Male,1994.0,0.20054
87,Female,1994.0,0.19757
87,Male,1994.0,0.21627
88,Female,1994.0,0.21444
88,Male,1994.0,0.23334
89,Female,1994.0,0.23123
89,Male,1994.0,0.25041
90,Female,1994.0,0.25298
90,Male,1994.0,0.27082
91,Female,1994.0,0.26826
91,Male,1994.0,0.28748
92,Female,1994.0,0.29164
92,Male,1994.0,0.3103
93,Female,1994.0,0.31351
93,Male,1994.0,0.33184
94,Female,1994.0,0.33729
94,Male,1994.0,0.35468
95,Female,1994.0,0.36311
95,Male,1994.0,0.37879
96,Female,1994.0,0.38742
96,Male,1994.0,0.40168
97,Female,1994.0,0.41131
97,Male,1994.0,0.42397
98,Female,1994.0,0.43458
98,Male,1994.0,0.44555
99,Female,1994.0,0.46431
99,Male,1994.0,0.47272
100,Female,1994.0,0.52553
100,Male,1994.0,0.52827
0,Female,1995.0,0.05905
0,Male,1995.0,0.07195
1,Female,1995.0,0.00999
1,Male,1995.0,0.01066
2,Female,1995.0,0.00619
2,Male,1995.0,0.00699
3,Female,1995.0,0.00413
3,Male,1995.0,0.00482
4,Female,1995.0,0.00289
4,Male,1995.0,0.00349
5,Female,1995.0,0.00216
5,Male,1995.0,0.0026
6,Female,1995.0,0.00181
6,Male,1995.0,0.00221
7,Female,1995.0,0.0016
7,Male,1995.0,0.00195
8,Female,1995.0,0.00144
8,Male,1995.0,0.00174
9,Female,1995.0,0.00136
9,Male,1995.0,0.00159
10,Female,1995.0,0.00132
10,Male,1995.0,0.00153
11,Female,1995.0,0.0013
11,Male,1995.0,0.00154
12,Female,1995.0,0.00136
12,Male,1995.0,0.00159
13,Female,1995.0,0.00149
13,Male,1995.0,0.0017
14,Female,1995.0,0.00168
14,Male,1995.0,0.00189
15,Female,1995.0,0.00195
15,Male,1995.0,0.00216
16,Female,1995.0,0.00221
16,Male,1995.0,0.00248
17,Female,1995.0,0.00253
17,Male,1995.0,0.0029
18,Female,1995.0,0.00288
18,Male,1995.0,0.00334
19,Female,1995.0,0.00322
19,Male,1995.0,0.00371
20,Female,1995.0,0.00359
20,Male,1995.0,0.00412
21,Female,1995.0,0.00389
21,Male,1995.0,0.00452
22,Female,1995.0,0.0043
22,Male,1995.0,0.00494
