Time,Sex,AgeGrpStart,mx
2016,Male,20,0.010320971
2016,Male,25,0.0123042
2016,Male,30,0.014138633
2016,Male,35,0.016851938
2016,Male,40,0.021040267
2016,Male,45,0.030783625
2016,Male,50,0.049937882
2016,Male,55,0.074480399
2016,Male,60,0.109737424
2016,Male,65,0.15661536
2016,Male,70,0.244012192
2016,Male,75,0.387642782
2016,Male,80,0.638400287
2016,Male,85,1.092293747
2016,Male,90,1.937808462
2016,Male,95,2.816094522
2017,Female,0,0.040290422
2017,Female,2,0.001284266
2017,Female,5,0.000908114
2017,Female,10,0.000970391
2017,Female,15,0.001865029
2017,Female,20,0.003615257
2017,Female,25,0.004791648
2017,Female,30,0.006370663
2017,Female,35,0.008507558
2017,Female,40,0.011982884
2017,Female,45,0.018473768
2017,Female,50,0.029193089
2017,Female,55,0.044499912
2017,Female,60,0.065473863
2017,Female,65,0.09800042
2017,Female,70,0.160802269
2017,Female,75,0.261287028
2017,Female,80,0.458663923
2017,Female,85,0.821867518
2017,Female,90,1.53717059
2017,Female,95,2.626898783
2017,Male,0,0.047179652
2017,Male,2,0.001472939
2017,Male,5,0.001066884
2017,Male,10,0.001285806
2017,Male,15,0.004283814
2017,Male,20,0.009955345
2017,Male,25,0.012412295
2017,Male,30,0.014406971
2017,Male,35,0.017407801
2017,Male,40,0.021136939
2017,Male,45,0.030519144
2017,Male,50,0.048766317
2017,Male,55,0.072812112
2017,Male,60,0.106674148
2017,Male,65,0.152951813
2017,Male,70,0.235307826
2017,Male,75,0.381128313
2017,Male,80,0.636162421
2017,Male,85,1.106433689
2017,Male,90,1.929003292
2017,Male,95,2.806367491
2018,Female,0,0.038833556
2018,Female,2,0.001201554
2018,Female,5,0.00090568
2018,Female,10,0.000955339
2018,Female,15,0.001792025
2018,Female,20,0.003524628
2018,Female,25,0.004691432
2018,Female,30,0.006219634
2018,Female,35,0.008387472
2018,Female,40,0.011795226
2018,Female,45,0.018115958
2018,Female,50,0.028081834
2018,Female,55,0.043602675
2018,Female,60,0.064317108
2018,Female,65,0.095939712
2018,Female,70,0.155848601
2018,Female,75,0.258745111
2018,Female,80,0.456609157
2018,Female,85,0.83017175
2018,Female,90,1.533821963
2018,Female,95,2.623677736
2018,Male,0,0.046317305
2018,Male,2,0.00141586
2018,Male,5,0.001032576
